doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_efba6c7844,Education for change: a ministerial strategic plan (2018-2022),Nigeria,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-change-ministerial-strategic-plan-2018-2022-6719,http://planipolis.iiep.unesco.org/sites/default/files/ressources/nigeria_education_ministerial_plan_2018-2022.pdf,nigeria_education_ministerial_plan_2018-2022.pdf,628,37320,244389
nep_22c628c79c,National Medium Term Basic Education Strategic Plan (NMTBESP) 2017-2019,Nigeria,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/national-medium-term-basic-education-strategic-plan-nmtbesp-2017-2019-7146,http://planipolis.iiep.unesco.org/sites/default/files/ressources/nigeria_nbtbesp_0.pdf,nigeria_nbtbesp_0.pdf,653,14984,89572
nep_4bf6996a0a,National implementation guidelines for ICT in education,Nigeria,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/national-implementation-guidelines-ict-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/NIGERIA_NATIONAL-IMPLEMENTATION-GUIDELINES-FOR-ICT-IN-EDUCATION-2019.pdf,NIGERIA_NATIONAL-IMPLEMENTATION-GUIDELINES-FOR-ICT-IN-EDUCATION-2019.pdf,654,14177,101341
nep_d4d987f628,Education sector COVID-19 contingency plan,Nigeria,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-sector-covid-19-contingency-plan-6863,http://planipolis.iiep.unesco.org/sites/default/files/ressources/nigeria-education-sector-covid-19-contingency-plan.pdf,nigeria-education-sector-covid-19-contingency-plan.pdf,629,1231,9071
nep_0f7a3ef05c,Adamawa State (Education Sector) 2023 – 2025 Medium-Term Sector Strategy (MTSS),Nigeria,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/adamawa-state-education-sector-2023-2025-medium-term-sector-strategy-mtss,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Adamawa-State-2023-2025-Education-Sector-MTSS-Quality-Assured-and-Formatted-240922.pdf,Adamawa-State-2023-2025-Education-Sector-MTSS-Quality-Assured-and-Formatted-240922.pdf,613,26205,138569
nep_e3f49c2a10,Education for Renewed Hope: Roadmap for the Nigerian Education Sector (2024–2027),Nigeria,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/education-renewed-hope-roadmap-nigerian-education-sector-2024-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/nigeria_ROADMAP-2024-OPERATIONAL-PLAN.pdf,nigeria_ROADMAP-2024-OPERATIONAL-PLAN.pdf,627,10274,68273
nep_3e9e636da8,National Strategy for the Development of Education in the Republic of Macedonia 2005-2015,North Macedonia,2004,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2004/national-strategy-development-education-republic-macedonia-2005-2015-5057,http://planipolis.iiep.unesco.org/sites/default/files/ressources/fyr_macedonia_moes_national_strategy_dev_education.pdf,fyr_macedonia_moes_national_strategy_dev_education.pdf,787,22153,148829
nep_5344fcc94c,Education strategy 2018-2025 and action plan,North Macedonia,2018,"English,Macedonian,Albanian",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-strategy-2018-2025-and-action-plan-6622,http://planipolis.iiep.unesco.org/sites/default/files/ressources/strategija-za-obrazovanie-alb-web_0.pdf,strategija-za-obrazovanie-alb-web_0.pdf,754,60820,402338
nep_b3cb2ed81d,Education strategy 2018-2025 and action plan,North Macedonia,2018,"English,Macedonian,Albanian",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-strategy-2018-2025-and-action-plan-6622,http://planipolis.iiep.unesco.org/sites/default/files/ressources/macedonia-strategija-za-obrazovanie-2018-2025-mak-web_0.pdf,macedonia-strategija-za-obrazovanie-2018-2025-mak-web_0.pdf,753,56899,395020
nep_b639cb8ab5,Education strategy 2018-2025 and action plan,North Macedonia,2018,"English,Macedonian,Albanian",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-strategy-2018-2025-and-action-plan-6622,http://planipolis.iiep.unesco.org/sites/default/files/ressources/macedonia-education-strategy-for-2018-2025-and-action-plan-strategija-za-obrazovanie-eng-web-1.pdf,macedonia-education-strategy-for-2018-2025-and-action-plan-strategija-za-obrazovanie-eng-web-1.pdf,752,53094,370228
nep_c8dbf4565b,See the opportunities and make them work ! Strategy for entrepreneurship in education and training 2004-2008: Strategic plan,Norway,2004,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2004/see-opportunities-and-make-them-work-strategy-entrepreneurship-education-and-training-2004-2008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/norway_see_the_opportunities_and_make_them_work_2004-2008.pdf,norway_see_the_opportunities_and_make_them_work_2004-2008.pdf,683,14119,95245
nep_94f872393f,"Equal education in practice ! Strategic plan: Strategy for better teaching and greater participation of linguistic minorities in kindergartens, schools and education 2007-2009: revised edition February 2007",Norway,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/equal-education-practice-strategic-plan-strategy-better-teaching-and-greater-participation-4199,http://planipolis.iiep.unesco.org/sites/default/files/ressources/norway_equal_education_in_practice.pdf,norway_equal_education_in_practice.pdf,631,23898,157527
nep_98012a1475,Strategy for lower secondary education in Norway,Norway,2015,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/strategy-lower-secondary-education-norway-6408,http://planipolis.iiep.unesco.org/sites/default/files/ressources/norway_secondary_education.pdf,norway_secondary_education.pdf,693,5183,36468
nep_c7395ad143,Norwegian Strategy for Skills Policy 2017-2021,Norway,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/norwegian-strategy-skills-policy-2017-2021,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Norway_strategi-kompetanse-eng.pdf,Norway_strategi-kompetanse-eng.pdf,656,7188,48989
nep_c7d8f1251e,Long-term plan for research and higher education 2019-2028: Meld. St. 4 (2018-2019) Report to the Storting (white paper),Norway,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/long-term-plan-research-and-higher-education-2019-2028-meld-st-4-2018-2019-report-storting,http://planipolis.iiep.unesco.org/sites/default/files/ressources/norway_long_term_plan_for_research_and_higher_education_2019-2028_2019_eng.pdf,norway_long_term_plan_for_research_and_higher_education_2019-2028_2019_eng.pdf,643,23632,152576
nep_fd9a9f6c87,Further growth and enhanced quality: Strategy for tertiary vocational education,Norway,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/further-growth-and-enhanced-quality-strategy-tertiary-vocational-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Norway_strategy-for-tertiary-vocational-education-2021.pdf,Norway_strategy-for-tertiary-vocational-education-2021.pdf,633,8478,55657
nep_fd41d8147f,Long-term plan for research and higher education 2023–2032,Norway,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/long-term-plan-research-and-higher-education-2023-2032,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Norway_higher_education_research_plan.pdf,Norway_higher_education_research_plan.pdf,644,62266,399122
nep_9d05aff439,National strategy for education 2040: executive Summary,Oman,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/national-strategy-education-2040-executive-summary,http://planipolis.iiep.unesco.org/sites/default/files/ressources/oman_The%20National%20Strategy%20%20for%20Education%202040.pdf,oman_The National Strategy for Education 2040.pdf,655,7770,52274
nep_1da9499e9b,Balochistan Education Sector Plan 2020-2025,Pakistan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/balochistan-education-sector-plan-2020-2025-7360,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pakistan_balochistan_besp2020-25.pdf,pakistan_balochistan_besp2020-25.pdf,617,120512,787688
nep_39525e22e6,Balochistan Education Sector Plan 2020-2025,Pakistan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/balochistan-education-sector-plan-2020-2025-7360,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pakistan_balochistan_besp2020-25.pdf,pakistan_balochistan_besp2020-25.pdf,895,120512,787688
nep_88f9514794,"Khyber Pakhtunkhwa Education Improvement Program (KP-EIP): program document for education sector program implementation grant for Khyber Pakhtunkhwa, Pakistan",Pakistan,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/khyber-pakhtunkhwa-education-improvement-program-kp-eip-program-document-education-sector,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pakistan_khyber-pakhtunkhwa-program-document_2021.pdf,pakistan_khyber-pakhtunkhwa-program-document_2021.pdf,639,35636,244584
nep_aefdd2e099,Khyber Pakhtunkhwa Education Sector Plan 2020/21 - 2024/25,Pakistan,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/khyber-pakhtunkhwa-education-sector-plan-202021-202425-7418,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pakistan-khyber-pakhtunkhwa-esp.pdf,pakistan-khyber-pakhtunkhwa-esp.pdf,896,36150,238121
nep_f0bd3c034b,Khyber Pakhtunkhwa Education Sector Plan 2020/21 - 2024/25,Pakistan,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/khyber-pakhtunkhwa-education-sector-plan-202021-202425-7418,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pakistan-khyber-pakhtunkhwa-esp.pdf,pakistan-khyber-pakhtunkhwa-esp.pdf,640,36150,238121
nep_a319713e88,Proyecto educativo nacional al 2021: la educación que queremos para el Perú,Peru,2006,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/proyecto-educativo-nacional-al-2021-la-educaci%C3%B3n-que-queremos-para-el-per%C3%BA-6678,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pen-2021.pdf,pen-2021.pdf,814,47239,308811
nep_476c742c43,"National higher education research agenda, NHERA",Philippines,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/national-higher-education-research-agenda-nhera-6475,http://planipolis.iiep.unesco.org/sites/default/files/ressources/philippines_national_higher_education_research_agenda.pdf,philippines_national_higher_education_research_agenda.pdf,790,4907,33905
nep_baf07deee7,Learning opportunities shall be available: The Basic Education Learning Continuity Plan in the Time of COVID-19,Philippines,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/learning-opportunities-shall-be-available-basic-education-learning-continuity-plan-time-covid-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/philippines_deped_lcp_july3_0.pdf,philippines_deped_lcp_july3_0.pdf,773,23159,149141
nep_e1a6661a4b,Learning opportunities shall be available: The Basic Education Learning Continuity Plan in the Time of COVID-19,Philippines,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/learning-opportunities-shall-be-available-basic-education-learning-continuity-plan-time-covid-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/philippines_basic_education_learning_continuity_plan_covid-19.pdf,philippines_basic_education_learning_continuity_plan_covid-19.pdf,772,208665,1307828
nep_9fa1f95b01,Public financial management: reform roadmap 2020 and beyond,Philippines,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/public-financial-management-reform-roadmap-2020-and-beyond-7474,http://planipolis.iiep.unesco.org/sites/default/files/ressources/philippines_deped-pfm-reform-roadmap-2020-and-beyond.pdf,philippines_deped-pfm-reform-roadmap-2020-and-beyond.pdf,815,21212,142076
nep_4f92b98cbe,Strategia rozwoju szkolnictwa wyzszego w Polsce do roku 2020,Poland,2010,Polish,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/strategia-rozwoju-szkolnictwa-wyzszego-w-polsce-do-roku-2020-6169,http://planipolis.iiep.unesco.org/sites/default/files/ressources/poland_ssw2020_strategia.pdf,poland_ssw2020_strategia.pdf,828,42540,329973
nep_bb3449dc0d,Education and Training Sector Strategy 2011-2016 (ETSS): executive summary,Qatar,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/education-and-training-sector-strategy-2011-2016-etss-executive-summary-5535,http://planipolis.iiep.unesco.org/sites/default/files/ressources/qatar_etss_2011-2016.pdf,qatar_etss_2011-2016.pdf,733,5880,38167
nep_8025368fe2,Target Program for the Development of Education 2006-2010 [Russian],Russian Federation,2005,Russian,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/target-program-development-education-2006-2010-russian-4806,http://planipolis.iiep.unesco.org/sites/default/files/ressources/russian_federation_programme_ed_development_2006-2010.pdf,russian_federation_programme_ed_development_2006-2010.pdf,850,28846,203327
nep_34bd2fa502,Strategic issues paper,Rwanda,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-issues-paper-3695,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_mineduc_strategic_issues_paper.pdf,rwanda_mineduc_strategic_issues_paper.pdf,832,3357,22324
nep_f95dc8f959,Education Sector Strategic Plan 2004 - 2008 (ESSP),Rwanda,2003,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2003/education-sector-strategic-plan-2004-2008-essp-3693,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_essp_2004-2008.pdf,rwanda_essp_2004-2008.pdf,729,8314,54374
nep_8c5a1de758,Education Sector Strategic Plan 2006 - 2010 (ESSP),Rwanda,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/education-sector-strategic-plan-2006-2010-essp-3683,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_education_sector_plan_2006_2010.pdf,rwanda_education_sector_plan_2006_2010.pdf,730,22569,148312
nep_4586e3a1a5,Rwanda education sector: long-term strategy and financing framework 2006-2015 (LTSFF),Rwanda,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/rwanda-education-sector-long-term-strategy-and-financing-framework-2006-2015-ltsff-3719,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_lt_strategy_and_financing_framework_sept_06.pdf,rwanda_lt_strategy_and_financing_framework_sept_06.pdf,824,8315,45980
nep_1ddf0fee68,Education Sector Strategic Plan - ESSP 2008 - 2012,Rwanda,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/education-sector-strategic-plan-essp-2008-2012-5006,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_essp_2008-2012.pdf,rwanda_essp_2008-2012.pdf,728,15372,100433
nep_aea3aedace,Integrated early childhood development policy strategic plan 2011/12 - 2015/16,Rwanda,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/integrated-early-childhood-development-policy-strategic-plan-201112-201516-5251,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_ecd_strategic_plan.pdf,rwanda_ecd_strategic_plan.pdf,767,6363,45679
nep_11cef70df3,Education Sector Strategic Plan 2013/14 - 2017/18,Rwanda,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/education-sector-strategic-plan-201314-201718-5932,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_education_sector_strategic_plan_2013-2018.pdf,rwanda_education_sector_strategic_plan_2013-2018.pdf,731,45936,297110
nep_1560e873ae,Adult education strategic plan 2014/2015 – 2018/2019,Rwanda,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/adult-education-strategic-plan-20142015-%E2%80%93-20182019-6222,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_adult_education_strategic_plan_final.pdf,rwanda_adult_education_strategic_plan_final.pdf,708,5414,39312
nep_a1c2e04ab5,Education sector strategic plan 2018/19 to 2023/24,Rwanda,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-sector-strategic-plan-201819-202324-6812,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_esp_2018-19-2023-24.pdf,rwanda_esp_2018-19-2023-24.pdf,750,50659,320926
nep_7b55a3728e,National skills development and employment promotion strategy 2019-2024,Rwanda,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/national-skills-development-and-employment-promotion-strategy-2019-2024,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_NSDEPS.pdf,rwanda_NSDEPS.pdf,795,42462,291170
nep_e12f47f303,Keeping the doors open for learning: response plan of Ministry of Education to the COVID-19 outbreak,Rwanda,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/keeping-doors-open-learning-response-plan-ministry-education-covid-19-outbreak-6957,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_education_sector_covid_plan_0.pdf,rwanda_education_sector_covid_plan_0.pdf,770,5111,36141
nep_8602d84a46,School sports strategic plan 2020/21- 2024/25,Rwanda,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/school-sports-strategic-plan-202021-202425-7013,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_final_school_sports_strategic_plan_on_6_july_2020_1_.pdf,rwanda_final_school_sports_strategic_plan_on_6_july_2020_1_.pdf,825,7252,50533
nep_1e39c4b855,National policy of persons with disabilities and four years strategic plan (2021-2024),Rwanda,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/national-policy-persons-disabilities-and-four-years-strategic-plan-2021-2024-7242,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_national_policy_on_disability_and_inclusion_final.pdf,rwanda_national_policy_on_disability_and_inclusion_final.pdf,793,17271,119366
nep_ee6dcc878c,National plan for the teaching and learning of French in Rwanda,Rwanda,2022,"English,French",National Education Plans,http://planipolis.iiep.unesco.org/en/2022/national-plan-teaching-and-learning-french-rwanda-7402,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_national_plan_for_teaching_and_learning_french_in_rwanda_2022.pdf,rwanda_national_plan_for_teaching_and_learning_french_in_rwanda_2022.pdf,792,23844,134956
nep_a6ffe0e9c1,Education sector strategic plan (ESSP) 2024-2029 Abridged version,Rwanda,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/education-sector-strategic-plan-essp-2024-2029-abridged-version,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_ESSP-2024-2029_Abridged.pdf,rwanda_ESSP-2024-2029_Abridged.pdf,747,7695,50215
nep_ec473d00f1,Foundational learning strategy 2024/25 – 2028/29,Rwanda,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/foundational-learning-strategy-202425-202829,http://planipolis.iiep.unesco.org/sites/default/files/ressources/rwanda_Foundational_Learning_Strategy_2024.pdf,rwanda_Foundational_Learning_Strategy_2024.pdf,759,14911,100614
nep_f4f400de63,"Programme d'amélioration de la qualité, de l'équité et de la transparence, Education/Formation, 2018-2030",Senegal,2018,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/programme-dam%C3%A9lioration-de-la-qualit%C3%A9-de-l%C3%A9quit%C3%A9-et-de-la-transparence-educationformation-2018,http://planipolis.iiep.unesco.org/sites/default/files/ressources/paquetvf_senegal.pdf,paquetvf_senegal.pdf,811,61963,389597
nep_713694c937,National policy on radical inclusion in schools implementation plan 2021-2026,Sierra Leone,2022,English,National Education Plans National Education Policies,http://planipolis.iiep.unesco.org/en/2021/national-policy-radical-inclusion-schools-7147,http://planipolis.iiep.unesco.org/sites/default/files/ressources/MBSSE-Radical-Inclusion-DIGITAL.pdf,MBSSE-Radical-Inclusion-DIGITAL.pdf,794,21404,144432
nep_c521632e3b,Revised five-year strategic plan 2015/16-2019/20,South Africa,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/revised-five-year-strategic-plan-201516-201920-6360,http://planipolis.iiep.unesco.org/sites/default/files/ressources/revised_dbe_strategic_plan_march_2016.pdf,revised_dbe_strategic_plan_march_2016.pdf,822,26964,179886
nep_27c07f4191,Strategic Plan 2020–2025 Department of Higher Education and Training,South Africa,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/strategic-plan-2020%E2%80%932025-department-higher-education-and-training-6875,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dhet_strategic_plan_2020.pdf,dhet_strategic_plan_2020.pdf,831,24683,169039
nep_b3a9a98dcb,Strategic plan 2019/20 - 2024/25,South Africa,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/strategic-plan-201920-202425,http://planipolis.iiep.unesco.org/sites/default/files/ressources/nigeria_kzn_Dept_Education__Revised_Strategic_Plan_2019-24.pdf,nigeria_kzn_Dept_Education__Revised_Strategic_Plan_2019-24.pdf,839,69899,393428
nep_da305284c7,I Plan estratégico de formación profesional del sistema educativo 2019-2022,Spain,2019,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/i-plan-estrat%C3%A9gico-de-formaci%C3%B3n-profesional-del-sistema-educativo-2019-2022-6805,http://planipolis.iiep.unesco.org/sites/default/files/ressources/43133c3fac1583165dc85ee51ee8f051.pdf,43133c3fac1583165dc85ee51ee8f051.pdf,764,1186,8174
nep_3f9022e150,Interim basic education strategy,Sudan,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/interim-basic-education-strategy-5491,http://planipolis.iiep.unesco.org/sites/default/files/ressources/sudan_interim_basic_education_strategy.pdf,sudan_interim_basic_education_strategy.pdf,769,27349,174933
nep_b0d972c384,General Education Sector Strategic Plan 2018/19 - 2022/23,Sudan,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/general-education-sector-strategic-plan-201819-202223-6814,http://planipolis.iiep.unesco.org/sites/default/files/ressources/2019-01-sudan-general-education-sector-strategic-plan-2018-2023.pdf,2019-01-sudan-general-education-sector-strategic-plan-2018-2023.pdf,760,48130,313213
nep_3d28711018,National COVID19 response plan (draft) Keeping students safe and engaged in learning in Sudan,Sudan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/national-covid19-response-plan-draft-keeping-students-safe-and-engaged-learning-sudan-6993,http://planipolis.iiep.unesco.org/sites/default/files/ressources/sudan_covid19_education_national_response_plan.pdf,sudan_covid19_education_national_response_plan.pdf,782,4832,32423
nep_f6b3bbee3e,Transitional education plan 2025-2027,Sudan,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/transitional-education-plan-2025-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Sudan_Transitional%20education%20plan%202025-2027.pdf,Sudan_Transitional education plan 2025-2027.pdf,866,58134,389385
nep_5348bca644,Strategy for entrepreneurship in the field of education,Sweden,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/strategy-entrepreneurship-field-education-5722,http://planipolis.iiep.unesco.org/sites/default/files/ressources/sweden_strategy-for-entrepreunership_2009.pdf,sweden_strategy-for-entrepreunership_2009.pdf,843,2109,14209
nep_3a6887b792,Reaching Syria’s underserved children: Multi-Year resilience Education Programme (MYRP) 2020-2023,Syrian Arab Republic,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/reaching-syria%E2%80%99s-underserved-children-multi-year-resilience-education-programme-myrp-2020-2023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/syria_2020-01-syria-multi-year-resilience-education-program.pdf,syria_2020-01-syria-multi-year-resilience-education-program.pdf,817,36461,239974
nep_b3e669b044,Improving equity and learning: strengthening educational pathways for Syrian children: Education sector programme implementation grant proposal,Syrian Arab Republic,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/improving-equity-and-learning-strengthening-educational-pathways-syrian-children-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/syria_2021-02-syria-program-document-espig.pdf,syria_2021-02-syria-program-document-espig.pdf,765,31645,210043
nep_99239876c5,Improving equity and learning: strengthening educational pathways for children in Northeast Syria: Global Partnership for Education program 2021-2024,Syrian Arab Republic,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/improving-equity-and-learning-strengthening-educational-pathways-children-northeast-syria,http://planipolis.iiep.unesco.org/sites/default/files/ressources/syria_2022-03-program-document-espig-syria-save-the-children.pdf,syria_2022-03-program-document-espig-syria-save-the-children.pdf,766,15842,104165
nep_2264ef1d61,The Medium Term Education Plan in the Syrian Arab Republic 2021-2023,Syrian Arab Republic,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/medium-term-education-plan-syrian-arab-republic-2021-2023-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Medium%20Term%20Education%20Plan%20in%20the%20Syrian%20Arab%20Republic%202021-2023.pdf,Medium Term Education Plan in the Syrian Arab Republic 2021-2023.pdf,855,69595,433174
nep_8f261c6b23,National strategy for education development of the Republic of Tajikistan (2006-2015),Tajikistan,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/national-strategy-education-development-republic-tajikistan-2006-2015-4059,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tajikistan_education_plan_2006-2015.pdf,tajikistan_education_plan_2006-2015.pdf,796,19045,122837
nep_92becdfcd4,National Strategy of Education Development of the Republic of Tajikistan till 2020,Tajikistan,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/national-strategy-education-development-republic-tajikistan-till-2020-5674,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tajikistan_ed_sector_plan_2012-2020.pdf,tajikistan_ed_sector_plan_2012-2020.pdf,788,19328,134239
nep_2acc364c01,National Strategy for Education Development of the Republic of Tajikistan for the period until 2030,Tajikistan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/national-strategy-education-development-republic-tajikistan-period-until-2030-7060,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tajikistan-education-sector-plan_2021-2030pdf.pdf,tajikistan-education-sector-plan_2021-2030pdf.pdf,786,33875,228826
nep_a35065bcb7,"Final Environmental and Social Management Framework (ESMF) for ""Learning Environment - Foundation of Quality Education"" (LEARN)",Tajikistan,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/final-environmental-and-social-management-framework-esmf-learning-environment-foundation,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tajikistan_esmf_for_learning_environment_foundation_of_quality_education_2022_eng.pdf,tajikistan_esmf_for_learning_environment_foundation_of_quality_education_2022_eng.pdf,757,35468,245416
nep_d3639ab297,Labor Management Procedures (LMP) for Learning Environment - Foundation of Quality Education (P177475),Tajikistan,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/labor-management-procedures-lmp-learning-environment-foundation-quality-education-p177475,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tajikistan_lmp_for_learning_environment_foundation_of_quality_education_2022_eng.pdf,tajikistan_lmp_for_learning_environment_foundation_of_quality_education_2022_eng.pdf,771,10226,69375
nep_0ce0aa5870,Basic education master plan (BEMP): medium term strategic and programme framework 2000-2005,Tanzania UR,2001,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/basic-education-master-plan-bemp-medium-term-strategic-and-programme-framework-2000-2005-3898,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_bemp.pdf,tanzania_bemp.pdf,712,19775,130072
nep_58c046ba53,Education sector development plan: primary education development plan (2002-2006),Tanzania UR,2001,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/education-sector-development-plan-primary-education-development-plan-2002-2006-3684,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_primary_education_development_plan.pdf,tanzania_ur_primary_education_development_plan.pdf,743,11709,73927
nep_51eff7aef8,Teacher Education Master Plan (TEMP): Medium Term Strategic and Programme Framework 2000-2005,Tanzania UR,2001,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/teacher-education-master-plan-temp-medium-term-strategic-and-programme-framework-2000-2005-5325,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_teacher_master_plan-2001_2005.pdf,tanzania_teacher_master_plan-2001_2005.pdf,851,29894,192174
