doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,rights_publication_mode,source_row_number,rights_signal_class,rights_signal_name,rights_confidence,rights_evidence_location,rights_evidence_pages,rights_evidence_snippet
nep_c3ced452ae,Strategic plan 2002-2006,Trinidad and Tobago,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-plan-2002-2006-5016,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad_and_tobago_strategic_plan_2002-2006.pdf,trinidad_and_tobago_strategic_plan_2002-2006.pdf,snippet_search_ok,833,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_0b9eebb17d,Education policy paper 2017-2022 (White paper),Trinidad and Tobago,2018,English,National Education Plans National Education Policies,http://planipolis.iiep.unesco.org/en/2018/education-policy-paper-2017-2022-white-paper,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad_and_tobago_education_policy_paper_2017-2022.pdf,trinidad_and_tobago_education_policy_paper_2017-2022.pdf,snippet_search_ok,740,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_25be6139aa,Guidelines for the Reopening of Schools- “The New Normal” for Term II January 2021 (To be used in collaboration with the MOH Guidelines),Trinidad and Tobago,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/guidelines-reopening-schools-%E2%80%9C-new-normal%E2%80%9D-term-ii-january-2021-be-used-collaboration-moh,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad_and_tobago_guidelines-final-for-reopening-term-ii2c-2021-1.pdf,trinidad_and_tobago_guidelines-final-for-reopening-term-ii2c-2021-1.pdf,snippet_search_ok,762,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_9f1702defb,Education policy 2023-2027,Trinidad and Tobago,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/education-policy-2023-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad-tobago_Education-Policy-2023-2027.pdf,trinidad-tobago_Education-Policy-2023-2027.pdf,snippet_search_ok,739,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_0a06b85ca9,Plan stratégique de la réforme de l'enseignement supérieur et de la recherche scientifique 2015 – 2025,Tunisia,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/plan-strat%C3%A9gique-de-la-r%C3%A9forme-de-lenseignement-sup%C3%A9rieur-et-de-la-recherche-scientifique-2015-,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tunisia_plan_strategique_de_la_reforme_lenseignement_superieur_2015-2025.pdf,tunisia_plan_strategique_de_la_reforme_lenseignement_superieur_2015-2025.pdf,snippet_search_ok,806,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_6810d6c462,Plan stratégique sectoriel de l’éducation 2016-2020 [Arabe],Tunisia,2016,Arabic,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/plan-strat%C3%A9gique-sectoriel-de-l%E2%80%99%C3%A9ducation-2016-2020-6227,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tunisia_planstrategiquesectoriel_1.pdf,tunisia_planstrategiquesectoriel_1.pdf,snippet_search_ok,807,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_775e7f8fab,Tuvalu Education Sector Plan III (TESP III) 2016-2020,Tuvalu,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/tuvalu-education-sector-plan-iii-tesp-iii-2016-2020-7264,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tuvalu_education_strategic_plan_tespiii_2016.pdf,tuvalu_education_strategic_plan_tespiii_2016.pdf,snippet_search_ok,869,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a736e2bb82,Türkýye'nýn Yükseköðretým Stratejýsý,Türkiye,2007,Turkish,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/t%C3%BCrk%C3%BDyen%C3%BDn-y%C3%BCksek%C3%B6%C3%B0ret%C3%BDm-stratej%C3%BDs%C3%BD-5657,http://planipolis.iiep.unesco.org/sites/default/files/ressources/turkey_hed_strategy_2007.pdf,turkey_hed_strategy_2007.pdf,snippet_search_ok,870,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_726dfc0a41,Lifelong Learning Strategy Paper,Türkiye,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/lifelong-learning-strategy-paper-5780,http://planipolis.iiep.unesco.org/sites/default/files/ressources/turkey-lifelong-strategy_2009.pdf,turkey-lifelong-strategy_2009.pdf,snippet_search_ok,774,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_aa51d8e42d,Milli Egitim Bakanligi 2010-2014 Stratejik Plan,Türkiye,2009,Turkish,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/milli-egitim-bakanligi-2010-2014-stratejik-plan-5354,http://planipolis.iiep.unesco.org/sites/default/files/ressources/turkey_ed-strategic_plan_2010-2014-tur.pdf,turkey_ed-strategic_plan_2010-2014-tur.pdf,snippet_search_ok,777,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b1840aab29,Turkey's education vision 2023,Türkiye,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/turkeys-education-vision-2023-6564,http://planipolis.iiep.unesco.org/sites/default/files/ressources/turkey_education_vision_2023.pdf,turkey_education_vision_2023.pdf,snippet_search_ok,868,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_180174bf4e,The five year strategy for children and learners: maintaining the excellent progress,UK,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/five-year-strategy-children-and-learners-maintaining-excellent-progress-4227,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_5yearstrategy_maintexcell.pdf,uk_5yearstrategy_maintexcell.pdf,snippet_search_ok,859,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,40,41,42","everychildmatters.gov.uk Copies of this publication can be obtained from: DfES Publications PO Box 5050 Sherwood Park Annesley Nottingham NG15 0DJ Tel: 0845 6022260 Fax: 0845 6033360 Textphone: 0845 60 555 60 Please quote the ref: 03902-2006BKT-EN PP/D16/6754 © Crown copyright 2006 www.dfes.gov.uk Published by the Department for Education and Skills Extracts from this document may be reproduced for non-commercial research, education or training purposes on the condition that the source is acknowledged. For any other us"
nep_7a8c63dc63,"Building engagement, building futures: Our strategy to maximise the participation of 16-24 year olds in education, training and work",UK,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/building-engagement-building-futures-our-strategy-maximise-participation-16-24-year-olds,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk-building-engagement-building-futures-maximise-participation-16-24.pdf,uk-building-engagement-building-futures-maximise-participation-16-24.pdf,full_text_ok_text_only,713,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,62,63,64","successful transition from education into work, bringing benefit to themselves, the economy and the wider community. 62 © Crown copyright 2011 You may re-use this information (not including logos) free of charge in any format or medium, under the terms of the Open Government Licence. To view this licence, visit www.nationalarchives.gov.uk/doc/open-government-licence/ or write to the Information Policy Team, The National Archives, Kew, London TW9 4DU, or e-mail: psi@nationalarchives.gsi.gov.uk 63"
nep_5cd5790fd6,"HEFCE business plan 2011-2015: principles, priorities and practices",UK,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/hefce-business-plan-2011-2015-principles-priorities-and-practices-5655,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_hefce_business_plan.pdf,uk_hefce_business_plan.pdf,snippet_search_ok,763,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_cf1225673d,"Opportunity, choice and excellence in higher education",UK,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/opportunity-choice-and-excellence-higher-education-5654,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_hefcestrategystatement.pdf,uk_hefcestrategystatement.pdf,manual_review_full_text_candidate,798,reuse_allowed,may_be_reproduced_source_acknowledged,medium,pdf_edge_pages,"1,2,3,13,14,15","Funding Council for England Northavon House Coldharbour Lane BRISTOL BS16 1QD tel 0117 931 7317 fax 0117 931 7203 www.hefce.ac.uk © HEFCE 2011 The copyright for this publication is held by the Higher Education Funding Council for England (HEFCE). The material may be copied or reproduced provided that the source is acknowledged and the material, wholly or in part, is not used for commercial gain. Use of the material for commercial gain requires the prior written permission of HEFCE. Photography: Cover (left); page 6 (right); page 13 © Sam Strickland Cover (centre, right); page 6 ("
nep_7fb38a8ec9,Graduating to success: a higher education strategy for Northern Ireland,UK,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/graduating-success-higher-education-strategy-northern-ireland-5653,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_northern_ireland_higher_education_strategy.pdf,uk_northern_ireland_higher_education_strategy.pdf,snippet_search_ok,761,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7aed7ee087,Rigour and responsiveness in skills,UK,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/rigour-and-responsiveness-skills-5634,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk-rigour-and-responsiveness-in-skills.pdf,uk-rigour-and-responsiveness-in-skills.pdf,full_text_ok_text_only,823,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,42,43,44","conditions and inefficient estates. 43 Department for Education and Department for Business Innovation and Skills logos © Crown copyright 2013 You may re-use this information (not including logos) free of charge in any format or medium, under the terms of the Open Government Licence. Visit www.nationalarchives.gov.uk/doc/open-government-licence, write to the Information Policy Team, The National Archives, Kew, London TW9 4DU, or email: psi@nationalarchives.gsi.gov.uk. This publication is also available online at www.gov.uk/bis. Any enqui"
nep_da991bc561,DfE strategy 2015-2020: world-class education and care,UK,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/dfe-strategy-2015-2020-world-class-education-and-care-6364,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dfe-strategy-narrative.pdf,dfe-strategy-narrative.pdf,full_text_ok_text_only,719,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,37,38,39","imise our progress toward achieving safety and wellbeing for all children, educational excellence everywhere, and young people who are prepared for adult life. 38 © Crown copyright 2016 This publication (not including logos) is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. Where we have identified any third party copyright information you will need to obtain permission from the copyright holders concerned. To view this licence: visit www.nationalarchives.gov.uk/doc/open-government-licence/ver"
nep_fc80c48210,DfE strategy overview 2015-2020,UK,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/dfe-strategy-overview-2015-2020-6365,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dfe_strategy_overview.pdf,dfe_strategy_overview.pdf,snippet_search_ok,720,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f8b8ee0b3d,Educational excellence everywhere,UK,2016,English,National Education Plans National Education Policies,http://planipolis.iiep.unesco.org/en/2016/educational-excellence-everywhere-6367,http://planipolis.iiep.unesco.org/sites/default/files/ressources/educational_excellence_everywhere_httpswww.gov_.ukgovernmentuploadssystemuploadsattachment_datafile508447educational_excellence_everywhere.pdf,educational_excellence_everywhere_httpswww.gov_.ukgovernmentuploadssystemuploadsattachment_datafile508447educational_excellence_everywhere.pdf,full_text_ok_text_only,732,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,126,127,128","erywhere March 2016 Educational Excellence Everywhere Presented to Parliament by the Secretary of State for Education by Command of Her Majesty March 2016 Cm 9230 © Crown copyright 2016 This publication (not including logos) is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. To view this licence, visit www.nationalarchives.gov.uk/doc/open-government-licence/version/3; write to the Information Policy Team, The National Archives, Kew, London, TW9 4DU; or email psi@nationalarchives.gsi.gov.uk. Whe"
nep_e6fa30215c,National improvement framework for Scottish education: achieving exellence and equity,UK,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/national-improvement-framework-scottish-education-achieving-exellence-and-equity-6235,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_national_improvement_framework_for_scottish_education.pdf,uk_national_improvement_framework_for_scottish_education.pdf,full_text_ok_text_only,791,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,27,28,29","UCATION ACHIEVING EXCELLENCE AND EQUITY TheScottishGovernment @ScotGov www.gov.scot NATIONAL IMPROVEMENT FRAMEWORK FOR SCOTTISH EDUCATION ACHIEVING EXCELLENCE AND EQUITY Edinburgh 2016 © Crown copyright 2016 This publication is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. To view this licence, visit nationalarchives.gov.uk/doc/open- government-licence/version/3 or write to the Information Policy Team, The National Archives, Kew, London TW9 4DU, or email: psi@nationalarchives.gsi.gov.uk. Wher"
nep_207689978d,Post-16 Skills Plan,UK,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/post-16-skills-plan-6359,http://planipolis.iiep.unesco.org/sites/default/files/ressources/post-16_skills_plan_-_httpswww.gov_.ukgovernmentuploadssystemuploadsattachment_datafile536043post-16_skills_plan.pdf,post-16_skills_plan_-_httpswww.gov_.ukgovernmentuploadssystemuploadsattachment_datafile536043post-16_skills_plan.pdf,full_text_ok_text_only,808,open_license,open_government_licence,high,ocr_full_text,,"Post-16 Skills Plan July 2016 Post-16 Skills Plan Presented to Parliament by the Minister of State for Skills by Command of Her Majesty July 2016 Cm 9280 © Crown copyright 2016 This publication (not including logos) is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. To view this licence, visit www.nationalarchives.gov.uk/doc/open-government-licence/version/3; write to the Information Policy Team, The National Archives, Kew, London, TW9 4DU; or email psi@nationalarchives.gsi.gov.uk. Whe"
nep_f15a6b9675,Realising the potential of technology in education: A strategy for education providers and the technology industry,UK,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/realising-potential-technology-education-strategy-education-providers-and-technology-industry,http://planipolis.iiep.unesco.org/sites/default/files/ressources/DfE-Education_Technology_Strategy.pdf,DfE-Education_Technology_Strategy.pdf,full_text_ok_text_only,818,open_license,open_government_licence,high,pdf_edge_pages,"1,2,3,48",.......................39 Annex A: Summary of commitments.....................................................................................................41 1 © Crown copyright 2019 This publication (not including logos) is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. Where we have identified any third party copyright information you will need to obtain permission from the copyright holders concerned. To view this licence: visit www.nationalarchives.gov.uk/doc/open-government-licence/ver
nep_1c7a5af485,Renew and reform: supporting learners' wellbeing and progression: our education COVID-19 recovery plan,UK,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/renew-and-reform-supporting-learners-wellbeing-and-progression-our-education-covid-19-recovery,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_wales_renew-and-reform-supporting-learners-wellbeing-and-progression.pdf,uk_wales_renew-and-reform-supporting-learners-wellbeing-and-progression.pdf,snippet_search_ok,819,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_38c90ca7f1,Every CHILD: Department of Education’s Corporate Plan 2023-28,UK,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/every-child-department-educations-corporate-plan-2023-28,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uk_every_child_department_of_education_corporate_plan_2023_2028_eng.pdf,uk_every_child_department_of_education_corporate_plan_2023_2028_eng.pdf,snippet_search_ok,756,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_daeb0c860a,TransformED NI: Transforming Teaching and Learning: A Strategy for Educational Excellence in Northern Ireland,UK,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/transformed-ni-transforming-teaching-and-learning-strategy-educational-excellence-northern,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Northern_Ireland_TransformED%20NI%20layout.pdf,Northern_Ireland_TransformED NI layout.pdf,snippet_search_ok,861,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_ecd0e6726a,TransformED NI: Transforming Teaching and Learning: A Strategy for Educational Excellence in Northern Ireland,UK,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/transformed-ni-transforming-teaching-and-learning-strategy-educational-excellence-northern-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Northern_Ireland_TransformED%20NI%20layout_0.pdf,Northern_Ireland_TransformED NI layout_0.pdf,snippet_search_ok,862,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_26f1b05e02,Strategic plan 2002-2007,USA,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-plan-2002-2007-4181,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic_plan_2002-2007_appendix_a.pdf,usa_strategic_plan_2002-2007_appendix_a.pdf,snippet_search_ok,835,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7d8370f73b,Strategic plan 2002-2007,USA,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-plan-2002-2007-4181,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic_plan_2002-2007.pdf,usa_strategic_plan_2002-2007.pdf,manual_review_full_text_candidate,834,public_domain,public_domain,medium,pdf_edge_pages,"1,2,3,90,91,92","America, no child will be left behind. —President George W. Bush “ “ U.S. Department of Education Rod Paige Secretary Office of the Deputy Secretary William D. Hansen Deputy Secretary Planning and Performance Management Service Hugh Walkup Director March 2002 This report is public domain. Authorization to reproduce it in whole or in part is granted. While permission to reprint this publication is not necessary, the citation should be: U.S. Department of Education, Office of the Deputy Secretary, Planning and Performance Management Service, U."
nep_872e360ec3,Strategic plan 2002-2007,USA,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-plan-2002-2007-4181,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic_plan_2002-2007_appendix_b.pdf,usa_strategic_plan_2002-2007_appendix_b.pdf,snippet_search_ok,836,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_023c5e619e,Strategic plan for fiscal years 2007-12,USA,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/strategic-plan-fiscal-years-2007-12-4182,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic_plan_2007-2012.pdf,usa_strategic_plan_2007-2012.pdf,manual_review_full_text_candidate,842,public_domain,public_domain,medium,pdf_edge_pages,"1,2,3,39,40,41","007, the Department’s annual performance plan and annual performance and accountability report for FY 2007 will use the key measures for that year that are related to the goals of the expiring Department strategic plan FY 2002–07. The key measures included in this document will be effective for the Department beginning with FY 2008. This report is in the public domain. Authorization to produce it in whole or in part is granted. While permission to reprint this publication is not necessary, the citation should be: U.S. Department of Education, Strategic Plan for Fiscal Years 2007–12, Washington, D.C., 2007. To obtain copies"
nep_7248d5c323,Transforming American education: learning powered by technology. National education technology plan 2010,USA,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/transforming-american-education-learning-powered-technology-national-education-technology-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_national_education_technology_plan_2010.pdf,usa_national_education_technology_plan_2010.pdf,manual_review_full_text_candidate,865,public_domain,public_domain,medium,ocr_full_text,,"RLs does not reflect the importance of the organization, nor is it intended to endorse any views expressed, or products or services offered. U.S. Department of Education Office of Educational Technology Arne Duncan Karen Cator Secretary Director November 2010 This report is in the public domain. Authorization to reproduce this report in whole or in part is granted. While permission to reprint this publication is not necessary, the suggested citation is: U.S. Department of Education, Office of Educational Technology, Transforming American Education:"
nep_3e4520945a,Transforming American education: learning powered by technology. National education technology plan 2010 [with executive summary],USA,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/transforming-american-education-learning-powered-technology-national-education-technology-plan,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_netp2010_execsumm.pdf,usa_netp2010_execsumm.pdf,manual_review_full_text_candidate,864,public_domain,public_domain,medium,ocr_full_text,,"RLs does not reflect the importance of the organization, nor is it intended to endorse any views expressed, or products or services offered. U.S. Department of Education Office of Educational Technology Arne Duncan Karen Cator Secretary Director November 2010 This report is in the public domain. Authorization to reproduce this report in whole or in part is granted. While permission to reprint this publication is not necessary, the suggested citation is: U.S. Department of Education, Office of Educational Technology, Transforming American Education:"
nep_75a20a65ef,Transforming American education: learning powered by technology. National education technology plan 2010 [with executive summary],USA,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/transforming-american-education-learning-powered-technology-national-education-technology-plan,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_netp_2010.pdf,usa_netp_2010.pdf,manual_review_full_text_candidate,863,public_domain,public_domain,medium,ocr_full_text,,"RLs does not reflect the importance of the organization, nor is it intended to endorse any views expressed, or products or services offered. U.S. Department of Education Office of Educational Technology Arne Duncan Karen Cator Secretary Director November 2010 This report is in the public domain. Authorization to reproduce this report in whole or in part is granted. While permission to reprint this publication is not necessary, the suggested citation is: U.S. Department of Education, Office of Educational Technology, Transforming American Education:"
nep_faa6404b9e,U.S. Department of Education strategic plan for fiscal years 2011-2014,USA,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/us-department-education-strategic-plan-fiscal-years-2011-2014-5365,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic_plan_2011_2014.pdf,usa_strategic_plan_2011_2014.pdf,snippet_search_ok,871,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_fdad1bb3fd,U.S. Department of Education strategic plan for fiscal years 2011-2014,USA,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/us-department-education-strategic-plan-fiscal-years-2011-2014-5365,http://www2.ed.gov/about/reports/strat/plan2011-14/plan-2011.pdf,plan-2011.pdf,snippet_search_ok,872,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c744298391,Action plan for improving measures of postsecondary student success,USA,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/action-plan-improving-measures-postsecondary-student-success-5494,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_action-plan-for-improving-measures-of-postsecondary-student-success-final2.pdf,usa_action-plan-for-improving-measures-of-postsecondary-student-success-final2.pdf,snippet_search_ok,706,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_48c91422e0,US Department of Education climate adaptation plan. Version 3.0,USA,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/us-department-education-climate-adaptation-plan-version-30,http://planipolis.iiep.unesco.org/sites/default/files/ressources/US%20Climate%20adaptation%20plan.pdf,US Climate adaptation plan.pdf,snippet_search_ok,873,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_dbb794633c,Fiscal years 2022–2026 strategic plan,USA,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/fiscal-years-2022-2026-strategic-plan,http://planipolis.iiep.unesco.org/sites/default/files/ressources/usa_strategic-plan.pdf,usa_strategic-plan.pdf,manual_review_full_text_candidate,758,public_domain,public_domain,medium,pdf_edge_pages,"1,3,168,169","ng their basic skills or an adult student with limited English proficiency; (t) a student performing significantly below grade level; or (u) a military- or veteran-connected student. U.S. Department of Education Miguel A. Cardona, Ed.D. Secretary July 8, 2022 This report is in the public domain. Authorization to reproduce it in whole or in part is granted. While permission to reprint this publication is not necessary, the citation should be: U.S. Department of Education, U.S. Department of Education Strategic Plan Fiscal Years 2022– 2026: Washington"
nep_9ae1377b17,Education sector strategic plan 2004-2015,Uganda,2004,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2004/education-sector-strategic-plan-2004-2015-4322,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_essp_2004_2015.pdf,uganda_essp_2004_2015.pdf,snippet_search_ok,748,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a7dcedf107,4th edition of the education and sports sector annual performance report (ESSAPR),Uganda,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/4th-edition-education-and-sports-sector-annual-performance-report-essapr-4236,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_essr_2007.pdf,uganda_essr_2007.pdf,snippet_search_ok,704,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1b285de718,Revised education sector strategic plan 2007-2015,Uganda,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/revised-education-sector-strategic-plan-2007-2015-5556,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_revised_education_sector_strategic_plan_2007-2015.pdf,uganda_revised_education_sector_strategic_plan_2007-2015.pdf,snippet_search_ok,821,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_ede1c0ce3d,Updated Education Sector Strategic Plan 2010-2015,Uganda,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/updated-education-sector-strategic-plan-2010-2015-5186,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_essp_2010_2015.pdf,uganda_essp_2010_2015.pdf,snippet_search_ok,874,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7fa2af88b3,Skilling Uganda: BTVET strategic plan 2011-2020,Uganda,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/skilling-uganda-btvet-strategic-plan-2011-2020-5481,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_btvet_strategic_plan_final_draft_8july2011.pdf,uganda_btvet_strategic_plan_final_draft_8july2011.pdf,snippet_search_ok,827,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c926c21b40,The Education and Sports Sector Annual Performance Report. Theme: Addressing Learning Outcomes for Enhanced Compentencies,Uganda,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/education-and-sports-sector-annual-performance-report-theme-addressing-learning-outcomes,http://planipolis.iiep.unesco.org/sites/default/files/ressources/ouganda_essapr_2012.pdf,ouganda_essapr_2012.pdf,snippet_search_ok,854,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_75caebb015,National strategy for girl's education in Uganda (2015-2019),Uganda,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/national-strategy-girls-education-uganda-2015-2019-6144,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_national_strategy_for_girls_education_2015_2019.pdf,uganda_national_strategy_for_girls_education_2015_2019.pdf,snippet_search_ok,797,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_72f260fb56,Education and sports sector strategic plan 2017/2018-2019/2020 (ESSP),Uganda,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/education-and-sports-sector-strategic-plan-20172018-20192020-essp-6434,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_education_sector_strategic_plan_2017-2018_2019_2020.pdf,uganda_education_sector_strategic_plan_2017-2018_2019_2020.pdf,snippet_search_ok,734,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1f2d91c8d4,Education response plan for refugees and host communities in Uganda (2018-2021),Uganda,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-response-plan-refugees-and-host-communities-uganda-2018-2021,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_Education-Response-Plan-for-Refugees-and-Host-Communities.pdf,uganda_Education-Response-Plan-for-Refugees-and-Host-Communities.pdf,snippet_search_ok,741,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_24abd92fff,COVID-19 response in Uganda: keep children learning and safe while schools are closed,Uganda,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/covid-19-response-uganda-keep-children-learning-and-safe-while-schools-are-closed-6868,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_covid19.pdf,uganda_covid19.pdf,snippet_search_ok,714,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_981c7b0d45,Preparedness and response plan for COVID-19,Uganda,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/preparedness-and-response-plan-covid-19-7164,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_preparedness-and-response-plan-for-covid19-may-2020.pdf,uganda_preparedness-and-response-plan-for-covid19-may-2020.pdf,snippet_search_ok,810,no_rights_signal,no_rights_signal,low,ocr_full_text,,
